"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0052372","modulation by symbiont of entry into host","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"CXCL8",1
"GO:0071378","cellular response to growth hormone stimulus","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"STAT3",1
"GO:0071624","positive regulation of granulocyte chemotaxis","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"CXCL8",1
"GO:1900543","negative regulation of purine nucleotide metabolic process","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"STAT3",1
"GO:1902894","negative regulation of miRNA transcription","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"TNF",1
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","1/10","28/18805",0.0357142857142857,67.1607142857143,8.08109205608287,0.014793803035922,0.0327399768529885,0.00987647041253714,"TNF",1
"GO:0042634","regulation of hair cycle","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"TNF",1
"GO:0043392","negative regulation of DNA binding","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"JUN",1
"GO:0045948","positive regulation of translational initiation","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"TNF",1
"GO:0045980","negative regulation of nucleotide metabolic process","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"STAT3",1
"GO:0072207","metanephric epithelium development","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"STAT1",1
"GO:2000353","positive regulation of endothelial cell apoptotic process","1/10","29/18805",0.0344827586206897,64.8448275862069,7.93646554879761,0.0153184907906032,0.0335362363593266,0.0101166731924707,"CCL2",1
"GO:0043010","camera-type eye development","2/10","366/18805",0.00546448087431694,10.275956284153,4.13365769313464,0.0153315773500182,0.0335362363593266,0.0101166731924707,"FOS/STAT3",2
"GO:0009895","negative regulation of catabolic process","2/10","368/18805",0.00543478260869565,10.2201086956522,4.12020456255509,0.0154910216721904,0.033828903287449,0.0102049602511119,"TNF/STAT3",2
"GO:0009306","protein secretion","2/10","372/18805",0.00537634408602151,10.1102150537634,4.09360602899114,0.0158121019073506,0.0340894302951349,0.0102835518547233,"IL6/TNF",2
"GO:0050767","regulation of neurogenesis","2/10","372/18805",0.00537634408602151,10.1102150537634,4.09360602899114,0.0158121019073506,0.0340894302951349,0.0102835518547233,"IL6/TNF",2
"GO:0010893","positive regulation of steroid biosynthetic process","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"TNF",1
"GO:0010894","negative regulation of steroid biosynthetic process","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"NFKB1",1
"GO:0010952","positive regulation of peptidase activity","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"STAT3",1
"GO:0060441","epithelial tube branching involved in lung morphogenesis","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"TNF",1
"GO:0062149","detection of stimulus involved in sensory perception of pain","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"TNF",1
"GO:0090330","regulation of platelet aggregation","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"IL6",1
"GO:2000629","negative regulation of miRNA metabolic process","1/10","30/18805",0.0333333333333333,62.6833333333333,7.7990633039639,0.0158429270439103,0.0340894302951349,0.0102835518547233,"TNF",1
"GO:0035592","establishment of protein localization to extracellular region","2/10","375/18805",0.00533333333333333,10.0293333333333,4.0739210512943,0.016054824202843,0.0344891093217426,0.0104041206046197,"IL6/TNF",2
"GO:0003338","metanephros morphogenesis","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"STAT1",1
"GO:0030262","apoptotic nuclear changes","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"IL6",1
"GO:0032372","negative regulation of sterol transport","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"NFKB1",1
"GO:0032375","negative regulation of cholesterol transport","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"NFKB1",1
"GO:0032607","interferon-alpha production","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"STAT1",1
"GO:0032647","regulation of interferon-alpha production","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"STAT1",1
"GO:1903055","positive regulation of extracellular matrix organization","1/10","31/18805",0.032258064516129,60.6612903225806,7.66829899623953,0.0163671119030081,0.034763640257758,0.0104869366884262,"IL6",1
"GO:0071692","protein localization to extracellular region","2/10","383/18805",0.00522193211488251,9.81984334203655,4.02249789498135,0.0167100578712273,0.0354349941031332,0.0106894599345472,"IL6/TNF",2
"GO:0002449","lymphocyte mediated immunity","2/10","384/18805",0.00520833333333333,9.79427083333333,4.01617661831099,0.0167927744837369,0.0355331562704184,0.0107190719206881,"IL6/TNF",2
"GO:0002313","mature B cell differentiation involved in immune response","1/10","32/18805",0.03125,58.765625,7.54365089479252,0.0168910454750207,0.0355331562704184,0.0107190719206881,"IL6",1
"GO:0032682","negative regulation of chemokine production","1/10","32/18805",0.03125,58.765625,7.54365089479252,0.0168910454750207,0.0355331562704184,0.0107190719206881,"IL6",1
"GO:0034250","positive regulation of amide metabolic process","1/10","32/18805",0.03125,58.765625,7.54365089479252,0.0168910454750207,0.0355331562704184,0.0107190719206881,"TNF",1
"GO:0099601","regulation of neurotransmitter receptor activity","1/10","32/18805",0.03125,58.765625,7.54365089479252,0.0168910454750207,0.0355331562704184,0.0107190719206881,"CCL2",1
"GO:0002230","positive regulation of defense response to virus by host","1/10","33/18805",0.0303030303030303,56.9848484848485,7.4246529896938,0.0174147278670331,0.0363449779376846,0.0109639692434019,"STAT1",1
"GO:0006308","DNA catabolic process","1/10","33/18805",0.0303030303030303,56.9848484848485,7.4246529896938,0.0174147278670331,0.0363449779376846,0.0109639692434019,"IL6",1
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/10","33/18805",0.0303030303030303,56.9848484848485,7.4246529896938,0.0174147278670331,0.0363449779376846,0.0109639692434019,"IL6",1
"GO:0010743","regulation of macrophage derived foam cell differentiation","1/10","33/18805",0.0303030303030303,56.9848484848485,7.4246529896938,0.0174147278670331,0.0363449779376846,0.0109639692434019,"NFKB1",1
"GO:0060219","camera-type eye photoreceptor cell differentiation","1/10","33/18805",0.0303030303030303,56.9848484848485,7.4246529896938,0.0174147278670331,0.0363449779376846,0.0109639692434019,"STAT3",1
"GO:0030522","intracellular receptor signaling pathway","2/10","393/18805",0.00508905852417303,9.56997455470738,3.96031089700312,0.0175453010720097,0.0365596399904911,0.0110287250440171,"TNF/STAT3",2
"GO:0045089","positive regulation of innate immune response","2/10","395/18805",0.00506329113924051,9.52151898734177,3.94814074154409,0.0177144959681639,0.0366260556756236,0.0110487602612711,"TNF/IRF1",2
"GO:0002828","regulation of type 2 immune response","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"IL6",1
"GO:0007435","salivary gland morphogenesis","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"TNF",1
"GO:0010464","regulation of mesenchymal cell proliferation","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"STAT1",1
"GO:0015813","L-glutamate transmembrane transport","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"TNF",1
"GO:0030212","hyaluronan metabolic process","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"NFKB1",1
"GO:0045939","negative regulation of steroid metabolic process","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"NFKB1",1
"GO:0048710","regulation of astrocyte differentiation","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"IL6",1
"GO:0050901","leukocyte tethering or rolling","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"TNF",1
"GO:0051450","myoblast proliferation","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"FOS",1
"GO:0060055","angiogenesis involved in wound healing","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"TNF",1
"GO:0070498","interleukin-1-mediated signaling pathway","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"IL6",1
"GO:1901889","negative regulation of cell junction assembly","1/10","34/18805",0.0294117647058824,55.3088235294118,7.31088756433771,0.0179381591860901,0.0366260556756236,0.0110487602612711,"TNF",1
"GO:0002719","negative regulation of cytokine production involved in immune response","1/10","35/18805",0.0285714285714286,53.7285714285714,7.20197894338695,0.0184613395391952,0.0374047724304123,0.0112836710256541,"TNF",1
"GO:0045940","positive regulation of steroid metabolic process","1/10","35/18805",0.0285714285714286,53.7285714285714,7.20197894338695,0.0184613395391952,0.0374047724304123,0.0112836710256541,"TNF",1
"GO:0051353","positive regulation of oxidoreductase activity","1/10","35/18805",0.0285714285714286,53.7285714285714,7.20197894338695,0.0184613395391952,0.0374047724304123,0.0112836710256541,"TNF",1
"GO:0090022","regulation of neutrophil chemotaxis","1/10","35/18805",0.0285714285714286,53.7285714285714,7.20197894338695,0.0184613395391952,0.0374047724304123,0.0112836710256541,"CXCL8",1
"GO:1903715","regulation of aerobic respiration","1/10","35/18805",0.0285714285714286,53.7285714285714,7.20197894338695,0.0184613395391952,0.0374047724304123,0.0112836710256541,"TNF",1
"GO:0045786","negative regulation of cell cycle","2/10","405/18805",0.00493827160493827,9.28641975308642,3.88856609593279,0.0185711256563278,0.0375695011360374,0.0113333637360218,"TNF/CCL2",2
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/10","36/18805",0.0277777777777778,52.2361111111111,7.09758820249682,0.018984269033314,0.0381130149999104,0.011497322269635,"CCL2",1
"GO:0090183","regulation of kidney development","1/10","36/18805",0.0277777777777778,52.2361111111111,7.09758820249682,0.018984269033314,0.0381130149999104,0.011497322269635,"STAT1",1
"GO:1901099","negative regulation of signal transduction in absence of ligand","1/10","36/18805",0.0277777777777778,52.2361111111111,7.09758820249682,0.018984269033314,0.0381130149999104,0.011497322269635,"TNF",1
"GO:1902624","positive regulation of neutrophil migration","1/10","36/18805",0.0277777777777778,52.2361111111111,7.09758820249682,0.018984269033314,0.0381130149999104,0.011497322269635,"CXCL8",1
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/10","36/18805",0.0277777777777778,52.2361111111111,7.09758820249682,0.018984269033314,0.0381130149999104,0.011497322269635,"TNF",1
"GO:0001934","positive regulation of protein phosphorylation","2/10","414/18805",0.00483091787439614,9.08454106280193,3.83669102210882,0.0193571730426639,0.0387437196407795,0.0116875831165673,"IL6/TNF",2
"GO:0002697","regulation of immune effector process","2/10","414/18805",0.00483091787439614,9.08454106280193,3.83669102210882,0.0193571730426639,0.0387437196407795,0.0116875831165673,"IL6/TNF",2
"GO:0001654","eye development","2/10","415/18805",0.00481927710843374,9.06265060240964,3.83102494557496,0.0194453878333567,0.0387494941501715,0.011689325077822,"FOS/STAT3",2
"GO:0034110","regulation of homotypic cell-cell adhesion","1/10","37/18805",0.027027027027027,50.8243243243243,6.99740866970102,0.0195069477753707,0.0387494941501715,0.011689325077822,"IL6",1
"GO:0051385","response to mineralocorticoid","1/10","37/18805",0.027027027027027,50.8243243243243,6.99740866970102,0.0195069477753707,0.0387494941501715,0.011689325077822,"FOS",1
"GO:0071676","negative regulation of mononuclear cell migration","1/10","37/18805",0.027027027027027,50.8243243243243,6.99740866970102,0.0195069477753707,0.0387494941501715,0.011689325077822,"CCL2",1
"GO:1904385","cellular response to angiotensin","1/10","37/18805",0.027027027027027,50.8243243243243,6.99740866970102,0.0195069477753707,0.0387494941501715,0.011689325077822,"NFKB1",1
"GO:0150063","visual system development","2/10","419/18805",0.00477326968973747,8.97613365155131,3.80855088464817,0.01979999140353,0.0392724641522648,0.0118470862691482,"FOS/STAT3",2
"GO:0002335","mature B cell differentiation","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"IL6",1
"GO:0007431","salivary gland development","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"TNF",1
"GO:0010742","macrophage derived foam cell differentiation","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"NFKB1",1
"GO:0034121","regulation of toll-like receptor signaling pathway","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"IRF1",1
"GO:0043243","positive regulation of protein-containing complex disassembly","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"TNF",1
"GO:0043506","regulation of JUN kinase activity","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"TNF",1
"GO:0045589","regulation of regulatory T cell differentiation","1/10","38/18805",0.0263157894736842,49.4868421052632,6.90116208214388,0.0200293758722512,0.0393136112730644,0.0118594988717277,"IRF1",1
"GO:0002833","positive regulation of response to biotic stimulus","2/10","425/18805",0.00470588235294118,8.84941176470588,3.77539833232686,0.0203371112336117,0.0398054316816809,0.0120078633539567,"TNF/IRF1",2
"GO:0048880","sensory system development","2/10","426/18805",0.00469483568075117,8.82863849765258,3.76993668184461,0.020427237377377,0.0398054316816809,0.0120078633539567,"FOS/STAT3",2
"GO:0002446","neutrophil mediated immunity","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"IL6",1
"GO:0032350","regulation of hormone metabolic process","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"NFKB1",1
"GO:0035633","maintenance of blood-brain barrier","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"IL6",1
"GO:0042755","eating behavior","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"STAT3",1
"GO:0050974","detection of mechanical stimulus involved in sensory perception","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"TNF",1
"GO:0070884","regulation of calcineurin-NFAT signaling cascade","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"TNF",1
"GO:0090077","foam cell differentiation","1/10","39/18805",0.0256410256410256,48.2179487179487,6.80859528822991,0.0205515534307996,0.0398054316816809,0.0120078633539567,"NFKB1",1
"GO:0030162","regulation of proteolysis","2/10","430/18805",0.00465116279069767,8.74651162790698,3.74826844888083,0.0207894676485011,0.0402071962292858,0.012129061230334,"TNF/STAT3",2
"GO:0002369","T cell cytokine production","1/10","40/18805",0.025,47.0125,6.71947740600454,0.021073480557821,0.0404598556852487,0.0122052794772946,"IL6",1
"GO:0002724","regulation of T cell cytokine production","1/10","40/18805",0.025,47.0125,6.71947740600454,0.021073480557821,0.0404598556852487,0.0122052794772946,"IL6",1
"GO:0032885","regulation of polysaccharide biosynthetic process","1/10","40/18805",0.025,47.0125,6.71947740600454,0.021073480557821,0.0404598556852487,0.0122052794772946,"NFKB1",1
"GO:0060416","response to growth hormone","1/10","40/18805",0.025,47.0125,6.71947740600454,0.021073480557821,0.0404598556852487,0.0122052794772946,"STAT3",1
"GO:0106056","regulation of calcineurin-mediated signaling","1/10","40/18805",0.025,47.0125,6.71947740600454,0.021073480557821,0.0404598556852487,0.0122052794772946,"TNF",1
"GO:0042327","positive regulation of phosphorylation","2/10","437/18805",0.0045766590389016,8.60640732265446,3.71102019293942,0.0214299884809358,0.0410845273348172,0.0123937203883013,"IL6/TNF",2
"GO:0032728","positive regulation of interferon-beta production","1/10","41/18805",0.024390243902439,45.8658536585366,6.63359736499577,0.021595157360082,0.0411024712235904,0.0123991334124873,"IRF1",1
"GO:0032965","regulation of collagen biosynthetic process","1/10","41/18805",0.024390243902439,45.8658536585366,6.63359736499577,0.021595157360082,0.0411024712235904,0.0123991334124873,"IL6",1
"GO:0033028","myeloid cell apoptotic process","1/10","41/18805",0.024390243902439,45.8658536585366,6.63359736499577,0.021595157360082,0.0411024712235904,0.0123991334124873,"IL6",1
"GO:0072210","metanephric nephron development","1/10","41/18805",0.024390243902439,45.8658536585366,6.63359736499577,0.021595157360082,0.0411024712235904,0.0123991334124873,"STAT1",1
"GO:0097242","amyloid-beta clearance","1/10","41/18805",0.024390243902439,45.8658536585366,6.63359736499577,0.021595157360082,0.0411024712235904,0.0123991334124873,"TNF",1
"GO:0009314","response to radiation","2/10","442/18805",0.00452488687782805,8.50904977375566,3.68492163875591,0.021892633114256,0.041608621149429,0.0125518205933396,"TNF/FOS",2
"GO:0043903","regulation of biological process involved in symbiotic interaction","1/10","42/18805",0.0238095238095238,44.7738095238095,6.55076177181941,0.0221165839443068,0.0417335825787421,0.0125895169504525,"CXCL8",1
"GO:0045066","regulatory T cell differentiation","1/10","42/18805",0.0238095238095238,44.7738095238095,6.55076177181941,0.0221165839443068,0.0417335825787421,0.0125895169504525,"IRF1",1
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/10","42/18805",0.0238095238095238,44.7738095238095,6.55076177181941,0.0221165839443068,0.0417335825787421,0.0125895169504525,"IL6",1
"GO:0051955","regulation of amino acid transport","1/10","42/18805",0.0238095238095238,44.7738095238095,6.55076177181941,0.0221165839443068,0.0417335825787421,0.0125895169504525,"TNF",1
"GO:2000008","regulation of protein localization to cell surface","1/10","42/18805",0.0238095238095238,44.7738095238095,6.55076177181941,0.0221165839443068,0.0417335825787421,0.0125895169504525,"TNF",1
"GO:0051223","regulation of protein transport","2/10","449/18805",0.0044543429844098,8.37639198218263,3.64906911633526,0.0225474724884546,0.042121860864339,0.0127066465078968,"IL6/TNF",2
"GO:0002714","positive regulation of B cell mediated immunity","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"TNF",1
"GO:0002891","positive regulation of immunoglobulin mediated immune response","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"TNF",1
"GO:0032570","response to progesterone","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"FOS",1
"GO:0043277","apoptotic cell clearance","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"CCL2",1
"GO:0045124","regulation of bone resorption","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"IL6",1
"GO:0046640","regulation of alpha-beta T cell proliferation","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"IRF1",1
"GO:0046717","acid secretion","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"TNF",1
"GO:0048246","macrophage chemotaxis","1/10","43/18805",0.0232558139534884,43.7325581395349,6.47079305032412,0.0226377604171818,0.042121860864339,0.0127066465078968,"CCL2",1
"GO:0042060","wound healing","2/10","450/18805",0.00444444444444444,8.35777777777778,3.64401105362353,0.0226416977655924,0.042121860864339,0.0127066465078968,"IL6/TNF",2
"GO:0006417","regulation of translation","2/10","451/18805",0.00443458980044346,8.33924611973393,3.63896866059447,0.0227360917391662,0.0422378943717749,0.0127416496329204,"IL6/TNF",2
"GO:0051960","regulation of nervous system development","2/10","454/18805",0.00440528634361234,8.284140969163,3.62393464680455,0.0230202841670197,0.0426029400303781,0.0128517707445696,"IL6/TNF",2
"GO:0002251","organ or tissue specific immune response","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"IL6",1
"GO:0032735","positive regulation of interleukin-12 production","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"IRF1",1
"GO:0042092","type 2 immune response","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"IL6",1
"GO:0045429","positive regulation of nitric oxide biosynthetic process","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"TNF",1
"GO:0051938","L-glutamate import","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"TNF",1
"GO:0071364","cellular response to epidermal growth factor stimulus","1/10","44/18805",0.0227272727272727,42.7386363636364,6.39352781549114,0.0231586868853534,0.0426029400303781,0.0128517707445696,"FOS",1
"GO:0022411","cellular component disassembly","2/10","456/18805",0.0043859649122807,8.24780701754386,3.61398876729337,0.0232105862051219,0.0426389459673479,0.0128626324373788,"IL6/TNF",2
"GO:0048568","embryonic organ development","2/10","457/18805",0.00437636761487965,8.22975929978118,3.60903861738893,0.0233059888496317,0.0427546582651798,0.0128975386650476,"TNF/CXCL8",2
"GO:0001503","ossification","2/10","458/18805",0.00436681222707424,8.2117903930131,3.60410355150079,0.0234015590222785,0.0428703560422019,0.0129324405123118,"IL6/TNF",2
"GO:0050691","regulation of defense response to virus by host","1/10","45/18805",0.0222222222222222,41.7888888888889,6.31881544713878,0.0236793634554266,0.0431992813246304,0.0130316654089703,"STAT1",1
"GO:1904407","positive regulation of nitric oxide metabolic process","1/10","45/18805",0.0222222222222222,41.7888888888889,6.31881544713878,0.0236793634554266,0.0431992813246304,0.0130316654089703,"TNF",1
"GO:1990776","response to angiotensin","1/10","45/18805",0.0222222222222222,41.7888888888889,6.31881544713878,0.0236793634554266,0.0431992813246304,0.0130316654089703,"NFKB1",1
"GO:0043410","positive regulation of MAPK cascade","2/10","464/18805",0.00431034482758621,8.10560344827586,3.57480541950058,0.0239784888318314,0.043546416532884,0.0131363835836001,"IL6/TNF",2
"GO:0002701","negative regulation of production of molecular mediator of immune response","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"TNF",1
"GO:0010463","mesenchymal cell proliferation","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"STAT1",1
"GO:0010712","regulation of collagen metabolic process","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"IL6",1
"GO:0031018","endocrine pancreas development","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"IL6",1
"GO:0045601","regulation of endothelial cell differentiation","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"TNF",1
"GO:0046633","alpha-beta T cell proliferation","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"IRF1",1
"GO:0060443","mammary gland morphogenesis","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"NFKB1",1
"GO:1904646","cellular response to amyloid-beta","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"TNF",1
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/10","46/18805",0.0217391304347826,40.8804347826087,6.24651683504749,0.0241997902339681,0.043546416532884,0.0131363835836001,"TNF",1
"GO:0051051","negative regulation of transport","2/10","467/18805",0.00428265524625268,8.05353319057816,3.56035355155768,0.024269201902048,0.0436118219465958,0.0131561140383969,"TNF/NFKB1",2
"GO:0002920","regulation of humoral immune response","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"TNF",1
"GO:0003009","skeletal muscle contraction","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"TNF",1
"GO:0031641","regulation of myelination","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"TNF",1
"GO:0033173","calcineurin-NFAT signaling cascade","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"TNF",1
"GO:0042789","mRNA transcription by RNA polymerase II","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"STAT3",1
"GO:0045840","positive regulation of mitotic nuclear division","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"TNF",1
"GO:0048247","lymphocyte chemotaxis","1/10","47/18805",0.0212765957446809,40.0106382978723,6.17650327167483,0.0247199673275053,0.0440022090485552,0.0132738797496939,"CCL2",1
"GO:0032881","regulation of polysaccharide metabolic process","1/10","48/18805",0.0208333333333333,39.1770833333333,6.10865547237222,0.0252398948425244,0.0447465340017335,0.0134984157476998,"NFKB1",1
"GO:0070266","necroptotic process","1/10","48/18805",0.0208333333333333,39.1770833333333,6.10865547237222,0.0252398948425244,0.0447465340017335,0.0134984157476998,"TNF",1
"GO:1902622","regulation of neutrophil migration","1/10","48/18805",0.0208333333333333,39.1770833333333,6.10865547237222,0.0252398948425244,0.0447465340017335,0.0134984157476998,"CXCL8",1
"GO:0034762","regulation of transmembrane transport","2/10","478/18805",0.00418410041841004,7.86820083682008,3.50844926555036,0.0253478876943937,0.0448776696226917,0.0135379746357906,"TNF/CCL2",2
